from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
12599,14996,51.0,"['506', '325']","['PI545', 'PD530']","['PD590', 'PD892']","[36.6, 1.5]",6.2,4.7,0.7,"[2.1, 2.0]",53.8,1
12600,14996,50.0,"['214', 'L3', 'L6', '508']","['PB899', '113', '106', 'PD529']","['PB901', '106', '105', 'PD530']","[3.5, 16.0, 1.4, 3.1]",1.7,12.0,5.1,"[3.7, 3.5, 1.4, 1.9]",53.0,1
12601,14996,36.0,"['516', '506e']","['PA172', 'PD644']","['PD644', 'PD590']","[12.4, 7.6]",1.6,11.3,0.0,"[1.3, 1.2]",35.5,1
12602,14996,47.0,"['107', 'L4V', '506']","['PD171', '55', 'PD553']","['PD1443', '79', 'PD579']","[8.1, 6.4, 4.7]",1.4,11.4,6.7,"[3.6, 3.7, 1.2]",47.2,4
12603,14996,53.0,"['L1', 'L2R', 'L6', '507c']","['23', '44', '29', 'PD115']","['44', '29', '105', 'PD590']","[7.3, 4.3, 7.3, 4.6]",8.2,11.3,4.8,"[1.2, 1.9, 2.9, 1.2]",55.1,1
12604,14996,42.0,"['L2R', 'L6', '106']","['70', '29', 'PD529']","['29', '105', 'PD61']","[1.6, 7.3, 2.8]",9.7,11.1,4.0,"[1.2, 3.1, 1.0]",42.0,4
12605,14996,43.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 8.5]",10.4,4.7,2.0,"[4.1, 2.7]",42.3,3
12606,14996,92.0,"['I24', 'L5V', 'L6', '126']","['PI198', '68', '61', 'PD529']","['PI1396', '61', '105', 'PD61']","[8.8, 35.1, 2.4, 3.0]",15.8,11.1,5.1,"[1.4, 1.1, 2.3, 1.6]",87.7,1
12607,14996,52.0,"['L2V', 'L6', '126']","['19', '29', 'PD529']","['29', '105', 'PD61']","[4.6, 7.3, 3.0]",14.4,11.1,4.0,"[1.4, 3.1, 3.1]",52.0,7
12608,14996,48.0,"['H06', 'L6', '506e']","['PH374', '103', 'PD115']","['PH381', '105', 'PD590']","[7.7, 10.2, 4.2]",2.0,11.3,5.4,"[3.1, 4.5, 1.9]",50.3,1
12609,14996,57.0,"['J19', 'L5R', 'L3', '325']","['PJ915', '76', '75', 'PD335']","['PA6', '75', '106', 'PD892']","[7.8, 5.4, 11.9, 10.8]",2.2,4.7,5.4,"[1.9, 2.6, 2.0, 1.5]",56.0,1
12610,14996,38.0,"['516', '325']","['PA172', 'PD530']","['PD590', 'PD892']","[22.3, 1.5]",4.5,4.7,0.7,"[1.6, 2.3]",37.7,3
12611,14996,40.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 8.5]",6.6,4.7,2.0,"[3.6, 2.6]",38.0,4
12612,14996,,[],[],[],[],,,,[],,
12613,14996,57.0,"['L3', '104']","['111', 'PD107']","['118', 'PD61']","[21.8, 5.8]",16.4,11.1,2.0,"[1.2, 3.0]",61.3,1
12614,14996,57.0,"['I05', 'MTN', 'L6', '325']","['PH320', 'PT0214', '102', 'PD335']","['PH1508', 'PT0212', '106', 'PD892']","[3.5, 4.6, 14.5, 10.8]",3.8,4.7,4.2,"[3.1, 1.6, 3.6, 1.0]",55.5,1
12615,14996,44.0,"['L3', '224']","['115', 'PD107']","['118', 'PD61']","[10.0, 5.4]",12.4,11.1,2.0,"[4.0, 1.9]",46.8,3
12616,14996,44.0,"['L1', 'L2R', 'L6', '508', '325']","['2', '44', '29', 'PD529', 'PD530']","['44', '29', '105', 'PD530', 'PD892']","[6.0, 4.3, 7.3, 3.1, 1.5]",0.7,4.7,4.0,"[1.4, 3.2, 1.8, 1.0, 1.9]",41.1,4
12617,14996,52.0,"['J10', 'L1', 'L3', '212']","['PI1395', '23', '15', 'PD107']","['PI438', '15', '118', 'PD61']","[2.1, 9.8, 11.8, 5.2]",0.4,11.1,3.0,"[1.6, 2.3, 2.6, 3.7]",53.7,2
12618,14996,48.0,"['L5', 'L6', '126']","['78', '61', 'PD529']","['61', '105', 'PD61']","[12.2, 2.4, 3.3]",8.0,11.1,4.0,"[1.6, 1.7, 1.7]",46.1,2
12619,14996,51.0,"['L1', 'L2R', 'L6', '508', '325']","['2', '44', '29', 'PD529', 'PD530']","['44', '29', '105', 'PD530', 'PD892']","[6.0, 4.3, 7.3, 3.1, 1.5]",7.2,4.7,4.0,"[2.2, 2.9, 1.5, 2.2, 1.2]",48.2,1
12620,14996,58.0,"['L1', 'L2R', 'L6', '506e']","['23', '44', '29', 'PD115']","['44', '29', '105', 'PD590']","[7.3, 4.3, 7.3, 4.2]",17.7,11.3,4.8,"[1.0, 1.2, 2.9, 1.1]",63.1,1
12621,14996,57.0,"['L5R', 'L6', '126']","['9', '61', 'PD529']","['61', '105', 'PD61']","[17.9, 2.4, 3.0]",16.0,11.1,4.0,"[1.0, 1.6, 2.2]",59.2,1
12622,14996,,[],[],[],[],,,,[],,
12623,14996,48.0,"['L1', 'L3', '325']","['50', '15', 'PD107']","['15', '118', 'PD892']","[11.1, 11.8, 7.3]",1.2,4.7,2.0,"[2.5, 1.5, 1.9]",44.0,4
12624,14996,35.0,"['L3', '325']","['35', 'PD107']","['118', 'PD892']","[5.3, 7.3]",11.3,4.7,2.0,"[2.2, 2.4]",35.2,1
12625,14996,,[],[],[],[],,,,[],,
12626,14996,76.0,"['I01', 'I09c', 'L5R', 'L3', '212']","['PI1657', 'PI105', '68', '35', 'PD107']","['PI105', 'PI386', '35', '118', 'PD61']","[7.7, 1.8, 33.0, 5.3, 5.2]",0.8,11.1,4.3,"[2.8, 1.9, 1.5, 1.4, 2.2]",79.0,1
12627,14996,57.0,"['L5R', 'L6', '126']","['9', '61', 'PD529']","['61', '105', 'PD61']","[17.9, 2.4, 3.0]",16.0,11.1,4.0,"[3.0, 1.0, 2.5]",61.0,3
12628,14996,51.0,"['B26', 'L3', '325']","['PB214', '113', 'PD107']","['PB1954', '118', 'PD892']","[3.5, 17.6, 7.3]",4.4,4.7,2.4,"[2.1, 1.1, 2.4]",45.7,1
12629,14996,47.0,"['L1', 'L3', '325']","['50', '15', 'PD107']","['15', '118', 'PD892']","[11.1, 11.8, 7.3]",1.2,4.7,2.0,"[1.8, 4.3, 2.0]",46.2,3
12630,14996,55.0,"['L4A', 'L4V', '506']","['39', '99', 'PD553']","['99', '79', 'PD579']","[10.6, 8.7, 4.7]",11.2,11.4,2.8,"[2.6, 1.8, 1.4]",55.2,4
12631,14996,42.0,"['E04', 'L6', '510']","['PA509', '29', 'PD115']","['PA826', '105', 'PD590']","[1.8, 7.3, 5.4]",6.1,11.3,6.2,"[1.0, 2.1, 1.8]",43.1,1
12632,14996,,[],[],[],[],,,,[],,
12633,14996,52.0,"['121', 'L5V', 'L3', '325']","['PA307', '78', '75', 'PD335']","['PA724', '75', '106', 'PD892']","[3.7, 4.8, 11.9, 10.8]",2.6,4.7,2.4,"[3.2, 2.0, 2.6, 1.1]",49.7,1
12634,14996,43.0,"['271', '506v']","['PA66', 'PA658']","['PA68', 'PD590']","[3.4, 21.7]",3.2,11.3,1.0,"[1.9, 1.0]",43.5,1
12635,14996,43.0,"['L3', '325']","['115', 'PD335']","['106', 'PD892']","[8.4, 10.8]",11.4,4.7,1.7,"[1.7, 1.5]",40.2,1
12636,14996,51.0,"['L1', 'L3', '212']","['23', '15', 'PD107']","['15', '118', 'PD61']","[9.8, 11.8, 5.2]",6.0,11.1,2.0,"[2.7, 1.2, 3.4]",53.2,5
12637,14996,92.0,"['I24', 'L5V', 'L6', '126']","['PI198', '68', '61', 'PD529']","['PI1396', '61', '105', 'PD61']","[8.8, 35.1, 2.4, 3.0]",15.8,11.1,5.1,"[1.8, 1.2, 1.4, 1.3]",86.9,1
12638,14996,50.0,"['L1', 'L3', '104']","['2', '15', 'PD107']","['15', '118', 'PD61']","[8.5, 11.8, 6.6]",5.7,11.1,2.0,"[2.4, 2.2, 1.4]",51.7,1
12639,14996,53.0,"['329', 'L2V', 'L6', '507c']","['PH247', '47', '29', 'PD115']","['PG1674', '29', '105', 'PD590']","[3.7, 7.1, 7.3, 4.6]",3.0,11.3,6.8,"[3.0, 2.0, 3.4, 1.2]",53.5,1
12640,14996,32.0,"['L6', '506']","['61', 'PD115']","['105', 'PD590']","[2.4, 4.6]",6.3,11.3,4.8,"[2.5, 1.4]",33.2,4
12641,14996,48.0,"['L1', 'L3', '325']","['50', '15', 'PD107']","['15', '118', 'PD892']","[11.1, 11.8, 7.3]",1.2,4.7,2.0,"[1.2, 3.9, 1.6]",44.8,5
12642,14996,44.0,"['L5V', '519']","['4', 'PD427']","['35', 'PD590']","[8.6, 14.2]",6.3,11.3,0.8,"[1.0, 2.0]",44.1,2
12643,14996,48.0,"['L1', 'L3', '325']","['50', '15', 'PD107']","['15', '118', 'PD892']","[11.1, 11.8, 7.3]",1.2,4.7,2.0,"[2.2, 4.2, 1.3]",45.7,6
12644,14996,39.0,"['507', 'L3', '212']","['PA436', '116', 'PD107']","['PA439', '118', 'PD61']","[3.8, 7.5, 5.2]",4.2,11.1,3.6,"[1.4, 1.4, 2.5]",40.6,1
12645,14996,42.0,"['H06', 'L6', '126']","['PA517', '29', 'PD529']","['PA827', '105', 'PD61']","[3.3, 7.3, 3.0]",3.4,11.1,4.5,"[3.5, 1.2, 1.5]",38.8,1
12646,14996,,[],[],[],[],,,,[],,
12647,14996,,[],[],[],[],,,,[],,
12648,14996,,[],[],[],[],,,,[],,
12649,14996,54.0,"['L3', '325']","['113', 'PD333']","['117', 'PD892']","[14.2, 14.4]",16.0,4.7,0.5,"[1.2, 3.7]",54.8,8
12650,14996,54.0,"['513', 'L5R', 'L6', '106']","['PJ53', '76', '61', 'PD529']","['PA1', '61', '105', 'PD61']","[2.5, 14.4, 2.4, 2.8]",7.0,11.1,5.5,"[1.6, 1.6, 1.8, 4.1]",54.8,1
12651,14996,49.0,"['L2R', 'L6', '506v']","['44', '29', 'PD115']","['29', '105', 'PD590']","[4.3, 7.3, 4.8]",12.1,11.3,4.8,"[1.0, 3.0, 1.4]",49.9,1
12652,14996,50.0,"['L2', 'L6', '106']","['94', '29', 'PD529']","['29', '105', 'PD61']","[4.7, 7.3, 2.9]",12.3,11.1,4.0,"[1.5, 3.7, 1.1]",48.7,1
12653,14996,57.0,"['J10', 'L5V', 'L6', '126']","['PA405', '78', '61', 'PD529']","['PA724', '61', '105', 'PD61']","[4.1, 14.3, 2.4, 3.0]",8.1,11.1,4.8,"[2.1, 1.5, 4.0, 2.0]",57.4,1
12654,14996,48.0,"['L1', 'L2R', 'L6', '507c']","['83', '44', '29', 'PD115']","['44', '29', '105', 'PD590']","[0.9, 4.3, 7.3, 4.6]",9.2,11.3,4.8,"[1.9, 1.7, 1.5, 1.0]",48.4,1
12655,14996,42.0,"['L1', 'L5R', 'L6', '508']","['89', '6', '61', 'PD529']","['6', '61', '105', 'PD530']","[2.2, 5.5, 2.4, 3.1]",5.4,12.0,4.0,"[2.5, 1.9, 3.6, 2.2]",44.8,2
12656,14996,52.0,"['L1', 'L2R', 'L6', '126']","['50', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[8.6, 4.3, 7.3, 3.0]",6.5,11.1,4.0,"[1.3, 2.0, 2.5, 2.2]",52.9,5
12657,14996,41.0,"['209', 'L3', '325']","['PA139', '116', 'PD333']","['PA141', '117', 'PD892']","[2.5, 4.1, 14.4]",2.4,4.7,5.8,"[2.0, 1.1, 1.7]",38.8,1
12658,14996,40.0,"['L3', '325']","['12', 'PD107']","['118', 'PD892']","[15.1, 7.3]",2.8,4.7,2.0,"[4.1, 1.5]",37.3,10
12659,14996,53.0,"['L1', 'L5R', '506e']","['50', '6', 'PD524']","['6', '35', 'PD590']","[14.9, 3.4, 11.9]",6.5,11.3,3.9,"[1.5, 1.0, 1.3]",55.7,1
12660,14996,41.0,"['207e', '506']","['PA139', 'PA438']","['PA141', 'PD590']","[2.5, 19.2]",2.4,11.3,1.4,"[2.1, 1.6]",40.5,1
12661,14996,41.0,"['L3', '325']","['12', 'PD333']","['117', 'PD892']","[11.8, 17.0]",2.8,4.7,0.5,"[1.7, 2.9]",41.3,4
12662,14996,42.0,"['L6', '126']","['29', 'PD529']","['105', 'PD61']","[7.3, 3.0]",12.4,11.1,4.0,"[1.5, 3.6]",43.0,7
12663,14996,91.0,"['I02', 'I09c', 'L5V', 'L3', '325']","['PI797', 'PI952', '68', '75', 'PD107']","['PI801', 'PI386', '75', '118', 'PD892']","[5.6, 13.4, 25.6, 13.5, 7.3]",7.3,4.7,5.7,"[1.0, 1.1, 1.7, 1.1, 2.2]",90.2,1
12664,14996,40.0,"['206', '507c']","['PA93', 'PA438']","['PA95', 'PD590']","[3.5, 19.5]",0.4,11.3,2.7,"[1.5, 1.6]",40.5,1
12665,14996,43.0,"['205', 'L3', '104']","['PA148', '116', 'PD107']","['PA151', '118', 'PD61']","[5.1, 7.5, 5.8]",5.5,11.1,3.6,"[1.4, 3.6, 1.4]",45.1,2
12666,14996,50.0,"['L1', 'L2R', 'L6', '507']","['2', '44', '29', 'PD115']","['44', '29', '105', 'PD590']","[6.0, 4.3, 7.3, 5.4]",6.2,11.3,4.8,"[2.0, 1.7, 3.2, 2.6]",54.8,1
12667,14996,46.0,"['L3', '325']","['12', 'PD333']","['117', 'PD892']","[11.8, 14.4]",8.5,4.7,0.5,"[2.0, 4.6]",46.4,9
12668,14996,49.0,"['L5V', '519']","['31', 'PD427']","['35', 'PD590']","[13.7, 14.2]",5.7,11.3,0.8,"[2.8, 1.5]",50.1,6
12669,14996,51.0,"['506', '325']","['PI545', 'PD530']","['PD590', 'PD892']","[36.6, 1.5]",6.2,4.7,0.7,"[1.1, 1.5]",52.4,1
12670,14996,,[],[],[],[],,,,[],,
12671,14996,51.0,"['E12', 'L4A', 'L4V', '519']","['PE201', '43', '99', 'PD553']","['PE261', '99', '79', 'PD579']","[2.2, 4.3, 8.7, 5.3]",3.3,11.4,5.9,"[1.7, 2.0, 2.1, 1.1]",48.0,1
12672,14996,50.0,"['L1', 'L3', 'L6', '126']","['2', '15', '106', 'PD529']","['15', '106', '105', 'PD61']","[8.5, 10.2, 1.4, 3.3]",6.2,11.1,4.0,"[2.0, 1.7, 1.9, 1.4]",51.7,1
12673,14996,46.0,"['L2V', 'L6', '126']","['90', '29', 'PD529']","['29', '105', 'PD61']","[2.3, 7.3, 3.0]",15.3,11.1,4.0,"[1.3, 2.6, 2.1]",49.0,2
12674,14996,50.0,"['J05', 'L1', 'L3', '325']","['PA643', '38', '15', 'PD107']","['PA558', '15', '118', 'PD892']","[3.5, 4.7, 11.8, 7.3]",1.5,4.7,4.7,"[2.3, 1.0, 1.1, 2.3]",45.0,2
12675,14996,44.0,"['502c', 'L3', '104']","['PA47', '12', 'PD107']","['PA396', '118', 'PD61']","[2.0, 15.1, 5.8]",0.9,11.1,2.9,"[2.0, 1.6, 1.4]",42.9,1
12676,14996,42.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 8.5]",9.3,4.7,2.0,"[2.7, 1.8]",39.0,4
12677,14996,56.0,"['J02', 'L5', 'L3', '325']","['PJ342', '76', '35', 'PD107']","['PA1', '35', '118', 'PD892']","[5.1, 11.8, 5.3, 8.5]",3.3,4.7,3.4,"[1.2, 2.8, 1.2, 1.7]",49.0,1
12678,14996,51.0,"['L2V', 'L6', '506e']","['47', '29', 'PD115']","['29', '105', 'PD590']","[7.1, 7.3, 4.2]",11.0,11.3,4.8,"[1.4, 2.0, 1.1]",50.2,1
12679,14996,36.0,"['L5', 'L6', '106']","['35', '61', 'PD529']","['61', '105', 'PD61']","[1.9, 2.4, 2.9]",9.1,11.1,4.0,"[2.8, 3.6, 1.4]",39.3,1
12680,14996,49.0,"['L1', 'L3', '212']","['83', '15', 'PD107']","['15', '118', 'PD61']","[3.4, 11.8, 6.2]",9.8,11.1,2.0,"[1.8, 2.5, 2.5]",51.0,2
12681,14996,42.0,"['L5V', 'L6', '126']","['75', '61', 'PD529']","['61', '105', 'PD61']","[9.5, 2.4, 3.0]",6.3,11.1,4.0,"[1.2, 4.2, 1.8]",43.5,2
12682,14996,43.0,"['L2R', 'L6', '106']","['4', '29', 'PD529']","['29', '105', 'PD61']","[6.1, 7.3, 2.9]",5.8,11.1,4.0,"[1.2, 4.9, 1.3]",44.6,1
12683,14996,62.0,"['505', 'L5V', '519']","['PJ5', '31', 'PD427']","['PJ97', '35', 'PD590']","[14.5, 13.7, 14.2]",0.6,11.3,3.2,"[3.9, 1.2, 3.4]",66.0,1
12684,14996,49.0,"['308', 'L3', '212']","['PB1959', '112', 'PD107']","['PB1963', '118', 'PD61']","[2.6, 19.8, 5.2]",1.5,11.1,5.0,"[1.1, 1.8, 1.9]",50.1,1
12685,14996,57.0,"['L1', 'L2R', 'L6', '506']","['26', '44', '29', 'PD115']","['44', '29', '105', 'PD590']","[3.4, 4.3, 7.3, 4.6]",16.0,11.3,4.8,"[1.3, 1.8, 1.6, 1.3]",57.6,1
12686,14996,48.0,"['L3', '212']","['113', 'PD107']","['118', 'PD61']","[17.6, 6.2]",9.1,11.1,2.0,"[1.4, 1.5]",48.8,2
12687,14996,43.0,"['L1', 'L3', '325']","['83', '15', 'PD333']","['15', '117', 'PD892']","[3.4, 8.4, 14.4]",4.3,4.7,0.5,"[1.5, 2.9, 2.2]",42.3,7
12688,14996,37.0,"['L5V', 'L6', '508', '325']","['6', '61', 'PD529', 'PD530']","['61', '105', 'PD530', 'PD892']","[5.9, 2.4, 3.1, 1.5]",3.6,4.7,4.0,"[2.2, 3.2, 1.6, 1.0]",33.2,1
12689,14996,45.0,"['L2R', 'L6', '106']","['44', '29', 'PD529']","['29', '105', 'PD61']","[4.3, 7.3, 2.9]",9.7,11.1,4.0,"[2.2, 2.4, 2.0]",46.1,3
12690,14996,46.0,"['L1', 'L3', '325']","['44', '15', 'PD107']","['15', '118', 'PD892']","[2.0, 11.8, 8.5]",9.7,4.7,2.0,"[1.3, 3.1, 1.2]",44.3,1
12691,14996,94.0,"['I11', 'L5V', 'L3', '104']","['PI270', '68', '35', 'PD107']","['PI148', '35', '118', 'PD61']","[22.8, 32.5, 5.3, 5.8]",10.6,11.1,3.1,"[1.9, 1.0, 1.0, 1.0]",96.4,1
12692,14996,42.0,"['L2R', 'L6', '106']","['4', '29', 'PD529']","['29', '105', 'PD61']","[6.1, 7.3, 2.8]",4.8,11.1,4.0,"[3.2, 1.8, 2.1]",43.2,3
12693,14996,43.0,"['L3', '325']","['115', 'PD107']","['118', 'PD892']","[10.0, 7.3]",11.1,4.7,2.0,"[1.7, 2.3]",39.0,6
12694,14996,48.0,"['J10', 'L5V', '519']","['PA309', '78', 'PD427']","['PA724', '35', 'PD590']","[2.4, 11.8, 15.4]",0.8,11.3,1.6,"[2.4, 1.6, 1.4]",48.7,1
12695,14996,44.0,"['422', '325']","['PA688', 'PD329']","['PD329', 'PD892']","[5.8, 20.5]",7.1,4.7,0.0,"[2.3, 2.2]",42.5,5
12696,14996,40.0,"['207e', '506v']","['PA139', 'PA438']","['PA141', 'PD590']","[2.8, 20.1]",1.3,11.3,1.4,"[2.5, 2.9]",42.3,2
12697,14996,57.0,"['E12', 'L4R', 'L4V', '507c']","['PE89', '49', '98', 'PD553']","['PE332', '98', '79', 'PD579']","[7.0, 6.2, 10.3, 4.8]",3.8,11.4,4.0,"[3.7, 3.7, 2.7, 1.0]",58.7,1
12698,14996,43.0,"['205', '506']","['PA663', 'PA438']","['PA141', 'PD590']","[4.6, 19.2]",2.1,11.3,1.4,"[1.1, 2.9]",42.7,5
12699,14996,50.0,"['L5R', 'L3', '104']","['7', '35', 'PD107']","['35', '118', 'PD61']","[5.7, 5.3, 5.8]",15.2,11.1,2.0,"[1.8, 1.5, 2.5]",51.0,1
12700,14996,50.0,"['L1', 'L3', '224']","['83', '15', 'PD107']","['15', '118', 'PD61']","[3.4, 11.8, 5.4]",11.6,11.1,2.0,"[2.2, 3.7, 2.0]",53.3,3
12701,14996,40.0,"['L5V', '519']","['7', 'PD427']","['35', 'PD590']","[5.7, 14.2]",5.6,11.3,0.8,"[2.0, 1.5]",41.1,3
12702,14996,34.0,['507c'],['PA442'],['PD590'],[14.9],6.5,11.3,0.0,[1.6],34.3,1
12703,14996,37.0,"['L5R', 'L6', '126']","['7', '61', 'PD529']","['61', '105', 'PD61']","[7.8, 2.4, 3.0]",1.8,11.1,4.0,"[1.7, 5.1, 1.0]",37.9,1
12704,14996,45.0,"['L2V', 'L6', '126']","['94', '29', 'PD529']","['29', '105', 'PD61']","[4.6, 7.3, 3.3]",6.9,11.1,4.0,"[1.6, 4.1, 1.4]",44.4,1
12705,14996,39.0,"['L3', '104']","['116', 'PD107']","['118', 'PD61']","[7.5, 5.8]",10.4,11.1,2.0,"[1.6, 2.4]",40.9,2
12706,14996,52.0,"['L5', 'L3', '325']","['78', '75', 'PD335']","['75', '106', 'PD892']","[2.8, 11.9, 10.8]",11.7,4.7,1.7,"[1.4, 3.1, 1.3]",49.3,1
12707,14996,51.0,"['L1', 'L2R', 'L6', '126']","['2', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[6.0, 4.3, 7.3, 3.0]",7.0,11.1,4.0,"[1.4, 1.5, 3.2, 2.5]",51.3,3
12708,14996,46.0,"['L5R', 'L3', '212']","['76', '75', 'PD107']","['75', '118', 'PD61']","[5.4, 13.5, 5.2]",4.4,11.1,2.0,"[2.4, 1.9, 1.5]",47.3,5
12709,14996,,[],[],[],[],,,,[],,
12710,14996,24.0,['D16'],['PI629'],['PI632'],[4.8],2.6,9.7,0.0,[5.1],22.2,23
12711,14996,45.0,"['L5', 'L3', '212']","['78', '35', 'PD107']","['35', '118', 'PD61']","[9.9, 5.3, 6.2]",3.7,11.1,2.0,"[2.9, 1.0, 1.2]",43.3,1
12712,14996,34.0,['506'],['PD525'],['PD590'],[10.6],13.6,11.3,0.0,[1.6],37.2,1
12713,14996,60.0,"['L4V', '507c']","['69', 'PD553']","['79', 'PD579']","[24.7, 4.8]",12.5,11.4,2.8,"[2.7, 1.1]",60.1,5
12714,14996,39.0,"['L4V', '507c']","['80', 'PD553']","['79', 'PD579']","[12.2, 5.6]",3.3,11.4,2.8,"[1.8, 1.1]",38.2,4
12715,14996,48.0,"['L1', 'L3', '325']","['50', '15', 'PD107']","['15', '118', 'PD892']","[11.1, 11.8, 7.3]",1.2,4.7,2.0,"[1.1, 4.5, 1.1]",44.8,1
12716,14996,45.0,"['L5V', '519']","['4', 'PD427']","['35', 'PD590']","[8.6, 14.2]",8.4,11.3,0.8,"[1.9, 1.4]",46.6,2
12717,14996,48.0,"['L5', 'L3', '212']","['78', '35', 'PD107']","['35', '118', 'PD61']","[9.9, 5.3, 6.2]",8.0,11.1,2.0,"[4.6, 1.0, 1.6]",49.8,2
12718,14996,45.0,"['L5R', 'L3', '325']","['4', '35', 'PD107']","['35', '118', 'PD892']","[8.6, 5.3, 7.3]",7.7,4.7,2.0,"[1.6, 1.9, 2.3]",41.3,2
12719,14996,47.0,"['207', 'L6', '126']","['PH203', '104', 'PD529']","['PA146', '105', 'PD61']","[5.9, 5.7, 3.0]",7.4,11.1,6.9,"[1.4, 2.2, 3.1]",46.7,2
12720,14996,54.0,"['107c', 'L2R', 'L3', '104']","['PB43', '20', '12', 'PD107']","['PB44', '12', '118', 'PD61']","[1.7, 6.5, 15.1, 5.8]",1.7,11.1,3.6,"[2.0, 1.0, 1.1, 2.3]",52.0,1
12721,14996,43.0,"['L2R', 'L6', '126']","['4', '29', 'PD529']","['29', '105', 'PD61']","[6.1, 7.3, 3.0]",5.1,11.1,4.0,"[1.3, 1.2, 3.1]",42.2,3
12722,14996,43.0,"['212', '104']","['PE5', 'PD147']","['PD147', 'PD98']","[3.4, 18.1]",9.9,10.6,0.0,"[1.7, 1.0]",44.6,1
12723,14996,,[],[],[],[],,,,[],,
12724,14996,71.0,"['301c', 'L2V', 'L6', '519']","['PG380', '39', '29', 'PD115']","['PG1583', '29', '105', 'PD590']","[17.5, 10.7, 7.3, 4.8]",6.4,11.3,7.8,"[1.9, 2.6, 2.0, 1.1]",73.4,1
12725,14996,43.0,"['D07', 'L6', '508']","['PH431', '104', 'PD529']","['PH434', '105', 'PD530']","[7.1, 5.7, 3.1]",2.6,12.0,6.0,"[3.9, 3.1, 2.8]",46.3,1
12726,14996,61.0,"['E12', 'L4A', 'L4V', '506']","['PE227', '43', '99', 'PD553']","['PE234', '99', '79', 'PD579']","[12.5, 4.3, 8.7, 4.7]",4.0,11.4,5.6,"[2.8, 1.3, 2.3, 2.2]",59.9,1
12727,14996,43.0,"['519', 'L3', '325']","['PA385', '15', 'PD107']","['PA183', '118', 'PD892']","[2.3, 11.8, 8.5]",6.3,4.7,3.9,"[1.3, 1.7, 2.9]",43.4,1
12728,14996,48.0,"['J03', 'L5R', 'L3', '212']","['PA392', '4', '35', 'PD107']","['PA229', '35', '118', 'PD61']","[2.7, 8.6, 5.3, 5.2]",0.5,11.1,5.8,"[2.7, 2.7, 1.7, 2.0]",48.4,2
12729,14996,42.0,"['L6', '506']","['104', 'PD115']","['105', 'PD590']","[5.7, 4.6]",13.7,11.3,4.8,"[1.5, 2.3]",43.8,4
12730,14996,51.0,"['L1', 'L3', '104']","['97', '15', 'PD107']","['15', '118', 'PD61']","[7.3, 11.8, 6.6]",8.4,11.1,2.0,"[1.3, 1.1, 2.0]",51.5,2
12731,14996,40.0,"['L1', 'L6', '126']","['89', '41', 'PD529']","['41', '105', 'PD61']","[7.8, 7.0, 3.3]",4.5,11.1,4.0,"[1.2, 1.3, 1.1]",41.4,1
12732,14996,35.0,"['L6', '126']","['29', 'PD529']","['105', 'PD61']","[7.3, 3.0]",4.3,11.1,4.0,"[3.9, 1.6]",35.2,7
12733,14996,46.0,"['L2R', 'L6', '126']","['4', '29', 'PD529']","['29', '105', 'PD61']","[6.1, 7.3, 3.0]",8.3,11.1,4.0,"[1.2, 3.3, 1.2]",45.4,2
12734,14996,85.0,"['315e', '308c', 'L3', '224']","['PB570', 'PB554', '108', 'PD107']","['PB548', 'PB1988', '118', 'PD61']","[8.4, 10.3, 26.9, 5.4]",5.9,11.1,7.3,"[1.6, 1.0, 3.1, 2.5]",83.6,1
12735,14996,49.0,"['L1', 'L2R', 'L6', '106']","['2', '44', '29', 'PD529']","['44', '29', '105', 'PD61']","[6.0, 4.3, 7.3, 2.8]",5.2,11.1,4.0,"[1.0, 1.3, 2.7, 3.9]",49.6,6
12736,14996,57.0,"['J10', 'L5V', 'L3', '325']","['PA701', '78', '75', 'PD107']","['PA724', '75', '118', 'PD892']","[8.2, 4.8, 13.5, 7.3]",3.6,4.7,2.7,"[2.5, 2.6, 2.1, 1.9]",54.0,2
12737,14996,43.0,"['229', '507c']","['PA65', 'PA658']","['PA68', 'PD590']","[5.0, 21.1]",3.3,11.3,1.0,"[1.5, 3.6]",46.8,1
12738,14996,53.0,"['J03', 'L5R', 'L6', '126']","['PA391', '4', '61', 'PD529']","['PA229', '61', '105', 'PD61']","[3.9, 10.7, 2.4, 3.3]",4.9,11.1,7.9,"[1.2, 1.1, 1.1, 1.5]",49.2,1
12739,14996,48.0,"['L1', 'L3', '325']","['50', '15', 'PD107']","['15', '118', 'PD892']","[11.1, 11.8, 7.3]",1.2,4.7,2.0,"[2.3, 3.2, 2.3]",45.9,3
12740,14996,38.0,"['L5V', 'L6', '126']","['75', '61', 'PD529']","['61', '105', 'PD61']","[9.5, 2.4, 3.3]",2.7,11.1,4.0,"[1.0, 1.1, 3.5]",38.6,2
